Country,Date,Song_Title,Artist,Streams,Rank
Slovakia,2020-02-20,Og,Separ,"10,639",1
Slovakia,2020-02-20,Blinding Lights,The Weeknd,"10,582",2
Slovakia,2020-02-20,J Lo,"Kontrafakt, Mirez, Dalyb, Zayo, Dokkeytino","9,681",3
Slovakia,2020-02-20,No Time To Die,Billie Eilish,"9,184",4
Slovakia,2020-02-20,The Box,Roddy Ricch,"8,411",5
Slovakia,2020-02-20,After Hours,The Weeknd,"8,043",6
Slovakia,2020-02-20,Dance Monkey,Tones And I,"7,252",7
Slovakia,2020-02-20,Neviditelnej,"Kontrafakt, Viktor Sheen, Calin","7,209",8
Slovakia,2020-02-20,Falling,Trevor Daniel,"7,123",9
Slovakia,2020-02-20,Intentions (feat. Quavo),Justin Bieber,"6,916",10
Slovakia,2020-02-21,Og,Separ,"11,600",1
Slovakia,2020-02-21,Blinding Lights,The Weeknd,"11,314",2
Slovakia,2020-02-21,After Hours,The Weeknd,"10,760",3
Slovakia,2020-02-21,J Lo,"Kontrafakt, Mirez, Dalyb, Zayo, Dokkeytino","10,263",4
Slovakia,2020-02-21,The Box,Roddy Ricch,"9,205",5
Slovakia,2020-02-21,No Time To Die,Billie Eilish,"8,894",6
Slovakia,2020-02-21,Neviditelnej,"Kontrafakt, Viktor Sheen, Calin","7,687",7
Slovakia,2020-02-21,Dance Monkey,Tones And I,"7,616",8
Slovakia,2020-02-21,Falling,Trevor Daniel,"7,487",9
Slovakia,2020-02-21,Don't Start Now,Dua Lipa,"6,994",10
Slovakia,2020-02-22,Blinding Lights,The Weeknd,"10,407",1
Slovakia,2020-02-22,J Lo,"Kontrafakt, Mirez, Dalyb, Zayo, Dokkeytino","9,537",2
Slovakia,2020-02-22,Og,Separ,"9,352",3
Slovakia,2020-02-22,The Box,Roddy Ricch,"8,890",4
Slovakia,2020-02-22,No Time To Die,Billie Eilish,"7,932",5
Slovakia,2020-02-22,After Hours,The Weeknd,"7,398",6
Slovakia,2020-02-22,Dance Monkey,Tones And I,"7,386",7
Slovakia,2020-02-22,Neviditelnej,"Kontrafakt, Viktor Sheen, Calin","6,823",8
Slovakia,2020-02-22,Falling,Trevor Daniel,"6,800",9
Slovakia,2020-02-22,Don't Start Now,Dua Lipa,"6,511",10
Slovakia,2020-02-23,Blinding Lights,The Weeknd,"9,007",1
Slovakia,2020-02-23,Og,Separ,"8,189",2
Slovakia,2020-02-23,J Lo,"Kontrafakt, Mirez, Dalyb, Zayo, Dokkeytino","7,864",3
Slovakia,2020-02-23,The Box,Roddy Ricch,"7,826",4
Slovakia,2020-02-23,No Time To Die,Billie Eilish,"7,007",5
Slovakia,2020-02-23,After Hours,The Weeknd,"6,394",6
Slovakia,2020-02-23,Falling,Trevor Daniel,"6,274",7
Slovakia,2020-02-23,Neviditelnej,"Kontrafakt, Viktor Sheen, Calin","6,050",8
Slovakia,2020-02-23,Dance Monkey,Tones And I,"6,002",9
Slovakia,2020-02-23,Don't Start Now,Dua Lipa,"5,663",10
Slovakia,2020-02-24,Blinding Lights,The Weeknd,"11,041",1
Slovakia,2020-02-24,Og,Separ,"9,922",2
Slovakia,2020-02-24,J Lo,"Kontrafakt, Mirez, Dalyb, Zayo, Dokkeytino","9,195",3
Slovakia,2020-02-24,The Box,Roddy Ricch,"8,903",4
Slovakia,2020-02-24,No Time To Die,Billie Eilish,"7,847",5
Slovakia,2020-02-24,After Hours,The Weeknd,"7,578",6
Slovakia,2020-02-24,Falling,Trevor Daniel,"7,329",7
Slovakia,2020-02-24,Don't Start Now,Dua Lipa,"7,132",8
Slovakia,2020-02-24,Neviditelnej,"Kontrafakt, Viktor Sheen, Calin","7,069",9
Slovakia,2020-02-24,Dance Monkey,Tones And I,"6,747",10
Slovakia,2020-02-25,Blinding Lights,The Weeknd,"10,698",1
Slovakia,2020-02-25,J Lo,"Kontrafakt, Mirez, Dalyb, Zayo, Dokkeytino","9,243",2
Slovakia,2020-02-25,Og,Separ,"9,134",3
Slovakia,2020-02-25,The Box,Roddy Ricch,"8,920",4
Slovakia,2020-02-25,No Time To Die,Billie Eilish,"7,280",5
Slovakia,2020-02-25,Neviditelnej,"Kontrafakt, Viktor Sheen, Calin","6,919",6
Slovakia,2020-02-25,Falling,Trevor Daniel,"6,917",7
Slovakia,2020-02-25,After Hours,The Weeknd,"6,843",8
Slovakia,2020-02-25,Don't Start Now,Dua Lipa,"6,778",9
Slovakia,2020-02-25,Dance Monkey,Tones And I,"6,440",10
Slovakia,2020-02-26,Blinding Lights,The Weeknd,"10,485",1
Slovakia,2020-02-26,J Lo,"Kontrafakt, Mirez, Dalyb, Zayo, Dokkeytino","8,543",2
Slovakia,2020-02-26,Og,Separ,"8,486",3
Slovakia,2020-02-26,The Box,Roddy Ricch,"8,397",4
Slovakia,2020-02-26,No Time To Die,Billie Eilish,"7,677",5
Slovakia,2020-02-26,Neviditelnej,"Kontrafakt, Viktor Sheen, Calin","6,667",6
Slovakia,2020-02-26,Falling,Trevor Daniel,"6,576",7
Slovakia,2020-02-26,Don't Start Now,Dua Lipa,"6,430",8
Slovakia,2020-02-26,Dance Monkey,Tones And I,"6,332",9
Slovakia,2020-02-26,After Hours,The Weeknd,"6,193",10
Slovakia,2020-02-27,Blinding Lights,The Weeknd,"10,594",1
Slovakia,2020-02-27,J Lo,"Kontrafakt, Mirez, Dalyb, Zayo, Dokkeytino","9,043",2
Slovakia,2020-02-27,Og,Separ,"8,441",3
Slovakia,2020-02-27,The Box,Roddy Ricch,"8,395",4
Slovakia,2020-02-27,Neviditelnej,"Kontrafakt, Viktor Sheen, Calin","7,081",5
Slovakia,2020-02-27,No Time To Die,Billie Eilish,"7,013",6
Slovakia,2020-02-27,Falling,Trevor Daniel,"6,851",7
Slovakia,2020-02-27,Godzilla (feat. Juice WRLD),Eminem,"6,744",8
Slovakia,2020-02-27,Don't Start Now,Dua Lipa,"6,744",9
Slovakia,2020-02-27,Dance Monkey,Tones And I,"6,629",10
Slovakia,2020-02-28,Blinding Lights,The Weeknd,"11,083",1
Slovakia,2020-02-28,J Lo,"Kontrafakt, Mirez, Dalyb, Zayo, Dokkeytino","9,451",2
Slovakia,2020-02-28,Og,Separ,"8,636",3
Slovakia,2020-02-28,The Box,Roddy Ricch,"8,477",4
Slovakia,2020-02-28,Neviditelnej,"Kontrafakt, Viktor Sheen, Calin","7,324",5
Slovakia,2020-02-28,Dance Monkey,Tones And I,"7,163",6
Slovakia,2020-02-28,Don't Start Now,Dua Lipa,"7,139",7
Slovakia,2020-02-28,Falling,Trevor Daniel,"7,040",8
Slovakia,2020-02-28,Godzilla (feat. Juice WRLD),Eminem,"7,004",9
Slovakia,2020-02-28,No Time To Die,Billie Eilish,"6,800",10
Slovakia,2020-02-29,Blinding Lights,The Weeknd,"9,918",1
Slovakia,2020-02-29,J Lo,"Kontrafakt, Mirez, Dalyb, Zayo, Dokkeytino","8,389",2
Slovakia,2020-02-29,The Box,Roddy Ricch,"8,126",3
Slovakia,2020-02-29,Og,Separ,"6,940",4
Slovakia,2020-02-29,Falling,Trevor Daniel,"6,526",5
Slovakia,2020-02-29,Dance Monkey,Tones And I,"6,513",6
Slovakia,2020-02-29,Don't Start Now,Dua Lipa,"6,373",7
Slovakia,2020-02-29,Godzilla (feat. Juice WRLD),Eminem,"6,348",8
Slovakia,2020-02-29,Neviditelnej,"Kontrafakt, Viktor Sheen, Calin","6,204",9
Slovakia,2020-02-29,No Time To Die,Billie Eilish,"5,863",10
El Salvador,2020-02-01,Tusa,"KAROL G, Nicki Minaj","28,019",1
El Salvador,2020-02-01,Dance Monkey,Tones And I,"18,124",2
El Salvador,2020-02-01,Sigues Con El,"Dímelo Flow, Arcangel, Sech","16,386",3
El Salvador,2020-02-01,Vete,Bad Bunny,"15,841",4
El Salvador,2020-02-01,Fantasias,"Rauw Alejandro, Farruko","15,071",5
El Salvador,2020-02-01,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","12,408",6
El Salvador,2020-02-01,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","12,144",7
El Salvador,2020-02-01,LA CANCIÓN,"J Balvin, Bad Bunny","11,654",8
El Salvador,2020-02-01,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","11,058",9
El Salvador,2020-02-01,Callaita,"Bad Bunny, Tainy","10,365",10
El Salvador,2020-02-02,Tusa,"KAROL G, Nicki Minaj","25,467",1
El Salvador,2020-02-02,Dance Monkey,Tones And I,"16,301",2
El Salvador,2020-02-02,Sigues Con El,"Dímelo Flow, Arcangel, Sech","15,046",3
El Salvador,2020-02-02,Vete,Bad Bunny,"14,152",4
El Salvador,2020-02-02,Fantasias,"Rauw Alejandro, Farruko","13,516",5
El Salvador,2020-02-02,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","11,302",6
El Salvador,2020-02-02,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","10,939",7
El Salvador,2020-02-02,LA CANCIÓN,"J Balvin, Bad Bunny","10,608",8
El Salvador,2020-02-02,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","9,861",9
El Salvador,2020-02-02,Callaita,"Bad Bunny, Tainy","9,289",10
El Salvador,2020-02-03,Tusa,"KAROL G, Nicki Minaj","21,702",1
El Salvador,2020-02-03,Dance Monkey,Tones And I,"15,865",2
El Salvador,2020-02-03,Sigues Con El,"Dímelo Flow, Arcangel, Sech","14,563",3
El Salvador,2020-02-03,Vete,Bad Bunny,"13,474",4
El Salvador,2020-02-03,Fantasias,"Rauw Alejandro, Farruko","12,835",5
El Salvador,2020-02-03,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","10,995",6
El Salvador,2020-02-03,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","10,607",7
El Salvador,2020-02-03,LA CANCIÓN,"J Balvin, Bad Bunny","10,229",8
El Salvador,2020-02-03,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","9,396",9
El Salvador,2020-02-03,Callaita,"Bad Bunny, Tainy","9,025",10
El Salvador,2020-02-04,Tusa,"KAROL G, Nicki Minaj","22,237",1
El Salvador,2020-02-04,Dance Monkey,Tones And I,"16,692",2
El Salvador,2020-02-04,Sigues Con El,"Dímelo Flow, Arcangel, Sech","15,336",3
El Salvador,2020-02-04,Vete,Bad Bunny,"14,289",4
El Salvador,2020-02-04,Fantasias,"Rauw Alejandro, Farruko","13,310",5
El Salvador,2020-02-04,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","11,824",6
El Salvador,2020-02-04,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","11,334",7
El Salvador,2020-02-04,LA CANCIÓN,"J Balvin, Bad Bunny","10,808",8
El Salvador,2020-02-04,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","9,735",9
El Salvador,2020-02-04,Callaita,"Bad Bunny, Tainy","9,474",10
El Salvador,2020-02-05,Tusa,"KAROL G, Nicki Minaj","22,028",1
El Salvador,2020-02-05,Dance Monkey,Tones And I,"16,455",2
El Salvador,2020-02-05,Sigues Con El,"Dímelo Flow, Arcangel, Sech","15,288",3
El Salvador,2020-02-05,Vete,Bad Bunny,"14,228",4
El Salvador,2020-02-05,Fantasias,"Rauw Alejandro, Farruko","13,814",5
El Salvador,2020-02-05,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","11,851",6
El Salvador,2020-02-05,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","11,220",7
El Salvador,2020-02-05,LA CANCIÓN,"J Balvin, Bad Bunny","10,774",8
El Salvador,2020-02-05,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","9,749",9
El Salvador,2020-02-05,Callaita,"Bad Bunny, Tainy","9,587",10
El Salvador,2020-02-06,Tusa,"KAROL G, Nicki Minaj","21,804",1
El Salvador,2020-02-06,Dance Monkey,Tones And I,"16,327",2
El Salvador,2020-02-06,Sigues Con El,"Dímelo Flow, Arcangel, Sech","15,429",3
El Salvador,2020-02-06,Vete,Bad Bunny,"14,305",4
El Salvador,2020-02-06,Fantasias,"Rauw Alejandro, Farruko","13,572",5
El Salvador,2020-02-06,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","12,077",6
El Salvador,2020-02-06,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","11,134",7
El Salvador,2020-02-06,LA CANCIÓN,"J Balvin, Bad Bunny","10,783",8
El Salvador,2020-02-06,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","9,876",9
El Salvador,2020-02-06,Callaita,"Bad Bunny, Tainy","9,796",10
El Salvador,2020-02-07,Tusa,"KAROL G, Nicki Minaj","22,847",1
El Salvador,2020-02-07,Dance Monkey,Tones And I,"16,751",2
El Salvador,2020-02-07,Sigues Con El,"Dímelo Flow, Arcangel, Sech","15,988",3
El Salvador,2020-02-07,Vete,Bad Bunny,"14,528",4
El Salvador,2020-02-07,Fantasias,"Rauw Alejandro, Farruko","14,259",5
El Salvador,2020-02-07,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","12,622",6
El Salvador,2020-02-07,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","11,529",7
El Salvador,2020-02-07,LA CANCIÓN,"J Balvin, Bad Bunny","11,203",8
El Salvador,2020-02-07,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","10,116",9
El Salvador,2020-02-07,Callaita,"Bad Bunny, Tainy","9,805",10
El Salvador,2020-02-08,Tusa,"KAROL G, Nicki Minaj","24,628",1
El Salvador,2020-02-08,Dance Monkey,Tones And I,"18,019",2
El Salvador,2020-02-08,Sigues Con El,"Dímelo Flow, Arcangel, Sech","16,805",3
El Salvador,2020-02-08,Vete,Bad Bunny,"15,190",4
El Salvador,2020-02-08,Fantasias,"Rauw Alejandro, Farruko","14,583",5
El Salvador,2020-02-08,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","13,265",6
El Salvador,2020-02-08,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","11,811",7
El Salvador,2020-02-08,LA CANCIÓN,"J Balvin, Bad Bunny","11,456",8
El Salvador,2020-02-08,Keii,Anuel AA,"11,303",9
El Salvador,2020-02-08,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","10,796",10
El Salvador,2020-02-09,Tusa,"KAROL G, Nicki Minaj","21,681",1
El Salvador,2020-02-09,Dance Monkey,Tones And I,"16,127",2
El Salvador,2020-02-09,Sigues Con El,"Dímelo Flow, Arcangel, Sech","14,615",3
El Salvador,2020-02-09,Vete,Bad Bunny,"13,296",4
El Salvador,2020-02-09,Fantasias,"Rauw Alejandro, Farruko","13,016",5
El Salvador,2020-02-09,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","11,641",6
El Salvador,2020-02-09,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","10,627",7
El Salvador,2020-02-09,LA CANCIÓN,"J Balvin, Bad Bunny","10,190",8
El Salvador,2020-02-09,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","9,353",9
El Salvador,2020-02-09,Callaita,"Bad Bunny, Tainy","9,129",10
El Salvador,2020-02-10,Tusa,"KAROL G, Nicki Minaj","19,190",1
El Salvador,2020-02-10,Dance Monkey,Tones And I,"15,090",2
El Salvador,2020-02-10,Sigues Con El,"Dímelo Flow, Arcangel, Sech","14,838",3
El Salvador,2020-02-10,Vete,Bad Bunny,"12,874",4
El Salvador,2020-02-10,Fantasias,"Rauw Alejandro, Farruko","12,468",5
El Salvador,2020-02-10,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","11,335",6
El Salvador,2020-02-10,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","10,350",7
El Salvador,2020-02-10,LA CANCIÓN,"J Balvin, Bad Bunny","9,792",8
El Salvador,2020-02-10,Keii,Anuel AA,"9,290",9
El Salvador,2020-02-10,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","8,933",10
El Salvador,2020-02-11,Tusa,"KAROL G, Nicki Minaj","19,839",1
El Salvador,2020-02-11,Dance Monkey,Tones And I,"16,006",2
El Salvador,2020-02-11,Sigues Con El,"Dímelo Flow, Arcangel, Sech","15,257",3
El Salvador,2020-02-11,Vete,Bad Bunny,"13,778",4
El Salvador,2020-02-11,Fantasias,"Rauw Alejandro, Farruko","13,158",5
El Salvador,2020-02-11,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","11,644",6
El Salvador,2020-02-11,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","10,634",7
El Salvador,2020-02-11,Keii,Anuel AA,"10,397",8
El Salvador,2020-02-11,LA CANCIÓN,"J Balvin, Bad Bunny","10,294",9
El Salvador,2020-02-11,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","9,269",10
El Salvador,2020-02-12,Tusa,"KAROL G, Nicki Minaj","19,779",1
El Salvador,2020-02-12,Dance Monkey,Tones And I,"15,601",2
El Salvador,2020-02-12,Sigues Con El,"Dímelo Flow, Arcangel, Sech","15,038",3
El Salvador,2020-02-12,Vete,Bad Bunny,"13,547",4
El Salvador,2020-02-12,Fantasias,"Rauw Alejandro, Farruko","13,272",5
El Salvador,2020-02-12,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","11,790",6
El Salvador,2020-02-12,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","10,799",7
El Salvador,2020-02-12,LA CANCIÓN,"J Balvin, Bad Bunny","10,261",8
El Salvador,2020-02-12,Keii,Anuel AA,"10,184",9
El Salvador,2020-02-12,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","9,287",10
El Salvador,2020-02-13,Tusa,"KAROL G, Nicki Minaj","19,645",1
El Salvador,2020-02-13,Dance Monkey,Tones And I,"15,898",2
El Salvador,2020-02-13,Sigues Con El,"Dímelo Flow, Arcangel, Sech","15,835",3
El Salvador,2020-02-13,Vete,Bad Bunny,"13,608",4
El Salvador,2020-02-13,Fantasias,"Rauw Alejandro, Farruko","13,487",5
El Salvador,2020-02-13,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","12,039",6
El Salvador,2020-02-13,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","10,841",7
El Salvador,2020-02-13,LA CANCIÓN,"J Balvin, Bad Bunny","10,468",8
El Salvador,2020-02-13,Keii,Anuel AA,"10,273",9
El Salvador,2020-02-13,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","9,264",10
El Salvador,2020-02-14,Ignorantes,"Bad Bunny, Sech","24,504",1
El Salvador,2020-02-14,Tusa,"KAROL G, Nicki Minaj","22,477",2
El Salvador,2020-02-14,Sigues Con El,"Dímelo Flow, Arcangel, Sech","16,857",3
El Salvador,2020-02-14,Dance Monkey,Tones And I,"16,246",4
El Salvador,2020-02-14,Vete,Bad Bunny,"16,026",5
El Salvador,2020-02-14,Fantasias,"Rauw Alejandro, Farruko","14,377",6
El Salvador,2020-02-14,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","13,127",7
El Salvador,2020-02-14,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","11,925",8
El Salvador,2020-02-14,LA CANCIÓN,"J Balvin, Bad Bunny","11,410",9
El Salvador,2020-02-14,Keii,Anuel AA,"10,775",10
El Salvador,2020-02-15,Tusa,"KAROL G, Nicki Minaj","22,555",1
El Salvador,2020-02-15,Ignorantes,"Bad Bunny, Sech","20,593",2
El Salvador,2020-02-15,Sigues Con El,"Dímelo Flow, Arcangel, Sech","16,517",3
El Salvador,2020-02-15,Dance Monkey,Tones And I,"16,257",4
El Salvador,2020-02-15,Vete,Bad Bunny,"15,377",5
El Salvador,2020-02-15,Fantasias,"Rauw Alejandro, Farruko","14,451",6
El Salvador,2020-02-15,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","13,267",7
El Salvador,2020-02-15,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","11,858",8
El Salvador,2020-02-15,LA CANCIÓN,"J Balvin, Bad Bunny","11,489",9
El Salvador,2020-02-15,Keii,Anuel AA,"10,143",10
El Salvador,2020-02-16,Tusa,"KAROL G, Nicki Minaj","20,427",1
El Salvador,2020-02-16,Ignorantes,"Bad Bunny, Sech","16,931",2
El Salvador,2020-02-16,Dance Monkey,Tones And I,"14,900",3
El Salvador,2020-02-16,Sigues Con El,"Dímelo Flow, Arcangel, Sech","14,457",4
El Salvador,2020-02-16,Vete,Bad Bunny,"13,847",5
El Salvador,2020-02-16,Fantasias,"Rauw Alejandro, Farruko","12,943",6
El Salvador,2020-02-16,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","11,870",7
El Salvador,2020-02-16,LA CANCIÓN,"J Balvin, Bad Bunny","10,481",8
El Salvador,2020-02-16,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","10,481",9
El Salvador,2020-02-16,Callaita,"Bad Bunny, Tainy","9,128",10
El Salvador,2020-02-17,Tusa,"KAROL G, Nicki Minaj","17,878",1
El Salvador,2020-02-17,Ignorantes,"Bad Bunny, Sech","17,349",2
El Salvador,2020-02-17,Sigues Con El,"Dímelo Flow, Arcangel, Sech","14,850",3
El Salvador,2020-02-17,Dance Monkey,Tones And I,"14,515",4
El Salvador,2020-02-17,Vete,Bad Bunny,"13,560",5
El Salvador,2020-02-17,Fantasias,"Rauw Alejandro, Farruko","12,659",6
El Salvador,2020-02-17,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","11,657",7
El Salvador,2020-02-17,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","10,076",8
El Salvador,2020-02-17,LA CANCIÓN,"J Balvin, Bad Bunny","9,963",9
El Salvador,2020-02-17,Keii,Anuel AA,"8,987",10
El Salvador,2020-02-18,Tusa,"KAROL G, Nicki Minaj","18,185",1
El Salvador,2020-02-18,Ignorantes,"Bad Bunny, Sech","16,666",2
El Salvador,2020-02-18,Sigues Con El,"Dímelo Flow, Arcangel, Sech","15,239",3
El Salvador,2020-02-18,Dance Monkey,Tones And I,"14,693",4
El Salvador,2020-02-18,Vete,Bad Bunny,"13,876",5
El Salvador,2020-02-18,Fantasias,"Rauw Alejandro, Farruko","13,052",6
El Salvador,2020-02-18,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","12,271",7
El Salvador,2020-02-18,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","10,362",8
El Salvador,2020-02-18,LA CANCIÓN,"J Balvin, Bad Bunny","10,217",9
El Salvador,2020-02-18,Keii,Anuel AA,"9,482",10
El Salvador,2020-02-19,Tusa,"KAROL G, Nicki Minaj","18,052",1
El Salvador,2020-02-19,Ignorantes,"Bad Bunny, Sech","17,003",2
El Salvador,2020-02-19,Sigues Con El,"Dímelo Flow, Arcangel, Sech","15,365",3
El Salvador,2020-02-19,Dance Monkey,Tones And I,"14,692",4
El Salvador,2020-02-19,Vete,Bad Bunny,"14,018",5
El Salvador,2020-02-19,Fantasias,"Rauw Alejandro, Farruko","13,388",6
El Salvador,2020-02-19,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","12,388",7
El Salvador,2020-02-19,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","10,700",8
El Salvador,2020-02-19,LA CANCIÓN,"J Balvin, Bad Bunny","10,445",9
El Salvador,2020-02-19,Keii,Anuel AA,"9,559",10
El Salvador,2020-02-20,Tusa,"KAROL G, Nicki Minaj","17,673",1
El Salvador,2020-02-20,Ignorantes,"Bad Bunny, Sech","17,007",2
El Salvador,2020-02-20,Sigues Con El,"Dímelo Flow, Arcangel, Sech","15,251",3
El Salvador,2020-02-20,Dance Monkey,Tones And I,"14,523",4
El Salvador,2020-02-20,Vete,Bad Bunny,"13,579",5
El Salvador,2020-02-20,Fantasias,"Rauw Alejandro, Farruko","13,231",6
El Salvador,2020-02-20,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","12,224",7
El Salvador,2020-02-20,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","10,637",8
El Salvador,2020-02-20,LA CANCIÓN,"J Balvin, Bad Bunny","10,235",9
El Salvador,2020-02-20,Keii,Anuel AA,"9,143",10
El Salvador,2020-02-21,Tusa,"KAROL G, Nicki Minaj","18,506",1
El Salvador,2020-02-21,Ignorantes,"Bad Bunny, Sech","18,452",2
El Salvador,2020-02-21,Sigues Con El,"Dímelo Flow, Arcangel, Sech","16,267",3
El Salvador,2020-02-21,Dance Monkey,Tones And I,"14,690",4
El Salvador,2020-02-21,Vete,Bad Bunny,"13,863",5
El Salvador,2020-02-21,Fantasias,"Rauw Alejandro, Farruko","13,493",6
El Salvador,2020-02-21,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","13,127",7
El Salvador,2020-02-21,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","10,854",8
El Salvador,2020-02-21,LA CANCIÓN,"J Balvin, Bad Bunny","10,364",9
El Salvador,2020-02-21,Keii,Anuel AA,"9,918",10
El Salvador,2020-02-22,Tusa,"KAROL G, Nicki Minaj","20,008",1
El Salvador,2020-02-22,Ignorantes,"Bad Bunny, Sech","18,401",2
El Salvador,2020-02-22,Sigues Con El,"Dímelo Flow, Arcangel, Sech","16,476",3
El Salvador,2020-02-22,Dance Monkey,Tones And I,"15,082",4
El Salvador,2020-02-22,Vete,Bad Bunny,"14,100",5
El Salvador,2020-02-22,Fantasias,"Rauw Alejandro, Farruko","13,610",6
El Salvador,2020-02-22,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","13,163",7
El Salvador,2020-02-22,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","11,108",8
El Salvador,2020-02-22,LA CANCIÓN,"J Balvin, Bad Bunny","10,710",9
El Salvador,2020-02-22,Keii,Anuel AA,"9,895",10
El Salvador,2020-02-23,Tusa,"KAROL G, Nicki Minaj","18,247",1
El Salvador,2020-02-23,Ignorantes,"Bad Bunny, Sech","16,082",2
El Salvador,2020-02-23,Sigues Con El,"Dímelo Flow, Arcangel, Sech","14,339",3
El Salvador,2020-02-23,Dance Monkey,Tones And I,"13,610",4
El Salvador,2020-02-23,Vete,Bad Bunny,"12,773",5
El Salvador,2020-02-23,Fantasias,"Rauw Alejandro, Farruko","12,544",6
El Salvador,2020-02-23,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","11,680",7
El Salvador,2020-02-23,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny","10,199",8
El Salvador,2020-02-23,LA CANCIÓN,"J Balvin, Bad Bunny","9,667",9
El Salvador,2020-02-23,Keii,Anuel AA,"8,681",10
El Salvador,2020-02-24,Ignorantes,"Bad Bunny, Sech","16,387",1
El Salvador,2020-02-24,Tusa,"KAROL G, Nicki Minaj","16,367",2
El Salvador,2020-02-24,Sigues Con El,"Dímelo Flow, Arcangel, Sech","14,627",3
