name,artist,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,artists+name
Teen X (feat. Future),'Playboi Carti',2020,0.00124,0.4370000000000001,205.996,0.6709999999999999,1,9.87e-06,1,0.136,-4.985,1,72,0.122,197.192,0.0936,'Playboi Carti'Teen X (feat. Future)
On Me (feat. Ava Max),'Thomas Rhett',2020,0.0119,0.5479999999999999,164.683,0.721,0,0.0,8,0.21600000000000005,-4.466,1,74,0.0472,177.918,0.594,'Thomas Rhett'On Me (feat. Ava Max)
Midnight (feat. Liam Payne),'Alesso',2020,0.0561,0.5870000000000001,220.141,0.648,0,0.0,11,0.115,-6.9270000000000005,0,78,0.0439,144.028,0.281,'Alesso'Midnight (feat. Liam Payne)
Last Night,'goosetaf',2020,0.745,0.616,130.0,0.444,0,0.889,7,0.214,-14.543,1,16,0.134,170.18900000000005,0.173,'goosetaf'Last Night
We Go Together Like,'Abby Anderson',2020,0.172,0.62,163.96,0.8170000000000001,0,0.0,11,0.14400000000000002,-5.317,1,70,0.0254,99.963,0.614,'Abby Anderson'We Go Together Like
London Love Letters,'Aviino',2020,0.91,0.789,176.125,0.333,0,0.8690000000000001,6,0.0881,-15.015999999999998,1,16,0.108,82.925,0.517,'Aviino'London Love Letters
Sept. 16,'Kid Cudi',2020,0.764,0.6459999999999999,249.04,0.645,0,0.114,4,0.13699999999999998,-7.213999999999999,0,71,0.0338,140.987,0.473,'Kid Cudi'Sept. 16
Velocities,'Sleepy Fish',2020,0.7020000000000001,0.623,192.0,0.384,0,0.937,3,0.11,-16.777,1,16,0.0838,170.013,0.098,'Sleepy Fish'Velocities
The Climb Back,'J. Cole',2020,0.0398,0.61,304.64,0.569,1,0.0,10,0.337,-9.447,0,72,0.345,81.40899999999998,0.287,'J. Cole'The Climb Back
Les Vacances,'sadtoi',2020,0.43,0.46,137.167,0.303,0,0.578,5,0.135,-14.08,1,16,0.0474,79.88600000000002,0.0928,'sadtoi'Les Vacances
mirrorball,'Taylor Swift',2020,0.687,0.5529999999999999,208.978,0.413,0,2.33e-06,2,0.0594,-10.037,1,73,0.0334,110.107,0.379,'Taylor Swift'mirrorball
The Thrill,'Wiz Khalifa',2020,0.277,0.8170000000000001,234.334,0.775,1,0.0,10,0.108,-4.767,0,74,0.108,126.984,0.8059999999999999,'Wiz Khalifa'The Thrill
Let You Go - Mixed,'Paul Denton',2020,0.000233,0.467,352.061,0.979,0,0.234,7,0.343,-7.93,1,23,0.0468,137.415,0.0567,'Paul Denton'Let You Go - Mixed
Bean (Kobe) [feat. Chief Keef],'Lil Uzi Vert',2020,0.0129,0.733,238.816,0.5670000000000001,1,0.0,0,0.382,-6.718,1,71,0.319,75.491,0.319,'Lil Uzi Vert'Bean (Kobe) [feat. Chief Keef]
Sacrifice - Mixed,'Oliver Smith',2020,9.18e-05,0.506,254.767,0.89,0,0.444,9,0.232,-6.158,0,19,0.0369,128.136,0.125,'Oliver Smith'Sacrifice - Mixed
Come & Go (with Marshmello),'Juice WRLD',2020,0.0173,0.625,205.485,0.8109999999999999,1,0.0,0,0.16,-5.183,1,74,0.0659,144.994,0.532,'Juice WRLD'Come & Go (with Marshmello)
Afterglow - Kryder Remix (Mixed),'Grum',2020,0.00129,0.534,335.238,0.942,0,0.768,6,0.198,-5.4289999999999985,1,18,0.0405,126.003,0.18,'Grum'Afterglow - Kryder Remix (Mixed)
CRY FOR ME,'TWICE',2020,0.0542,0.7020000000000001,204.168,0.6920000000000001,0,0.0,10,0.0877,-5.405,1,80,0.0539,144.89600000000004,0.419,'TWICE'CRY FOR ME
Reverie - Above & Beyond Club Mix (Mixed),'Above & Beyond',2020,0.00615,0.547,322.5,0.872,0,0.247,6,0.334,-6.8679999999999986,1,18,0.0497,127.954,0.119,'Above & Beyond'Reverie - Above & Beyond Club Mix (Mixed)
Alien Boy,'Oliver Tree',2020,0.0597,0.792,164.313,0.5760000000000001,1,0.0,1,0.18600000000000005,-7.046,1,73,0.132,130.135,0.52,'Oliver Tree'Alien Boy
Days Pass - Mixed,'Durante',2020,0.000361,0.654,354.0,0.861,0,0.862,11,0.116,-7.255,0,19,0.0335,122.013,0.208,'Durante'Days Pass - Mixed
ON,'BTS',2020,0.118,0.583,246.381,0.8170000000000001,0,0.0,9,0.338,-5.146,0,80,0.0987,105.936,0.438,'BTS'ON
Many Men,'21 Savage',2020,0.000647,0.635,201.856,0.7929999999999999,1,0.747,10,0.113,-4.333,0,72,0.0322,77.594,0.281,'21 Savage'Many Men
Cyberpunk (FYHYM2020),'Husman',2020,6.01e-05,0.469,86.625,0.848,0,0.97,6,0.179,-6.666,0,16,0.0428,132.02,0.218,'Husman'Cyberpunk (FYHYM2020)
ALL GIRLS ARE THE SAME,'RØNIN',2020,0.443,0.8290000000000001,121.722,0.255,1,2.05e-06,9,0.0784,-12.624,0,76,0.0749,118.011,0.517,'RØNIN'ALL GIRLS ARE THE SAME
Cova (FYHYM2020),'Super8 & Tab',2020,0.000109,0.468,60.0,0.908,0,0.937,4,0.348,-5.733,1,16,0.0999,128.018,0.407,'Super8 & Tab'Cova (FYHYM2020)
this is me trying,'Taylor Swift',2020,0.314,0.515,195.097,0.476,0,4.74e-05,9,0.171,-9.843,1,73,0.0328,135.886,0.412,'Taylor Swift'this is me trying
NVRLND (FYHYM2020),'Omnia',2020,0.000157,0.301,60.0,0.978,0,0.000379,8,0.394,-5.3660000000000005,1,17,0.0561,128.07299999999998,0.392,'Omnia'NVRLND (FYHYM2020)
Toxic,'Kehlani',2020,0.307,0.653,168.183,0.453,1,0.00101,7,0.113,-5.395,0,73,0.0351,111.737,0.0405,'Kehlani'Toxic
Black Is The Colour Of My True Love's Hair - Live In Dublin / Remastered 2020,'Christy Moore',2020,0.857,0.5,245.72,0.484,0,0.00031600000000000004,9,0.705,-12.862,0,28,0.0444,113.261,0.238,'Christy Moore'Black Is The Colour Of My True Love's Hair - Live In Dublin / Remastered 2020
What That Speed Bout!?,'Mike WiLL Made-It',2020,0.125,0.755,171.165,0.81,1,0.0,10,0.382,-4.061,0,72,0.235,101.93,0.297,'Mike WiLL Made-It'What That Speed Bout!?
Never Going Down - Richard Durand Remix,'Andrew Rayel',2020,0.00948,0.496,215.481,0.928,0,0.341,5,0.343,-6.146,1,24,0.045,137.9,0.0966,'Andrew Rayel'Never Going Down - Richard Durand Remix
The Pale Moonlight,'Kid Cudi',2020,0.455,0.5760000000000001,176.293,0.807,1,6.6e-05,7,0.209,-7.733,0,71,0.252,160.009,0.612,'Kid Cudi'The Pale Moonlight
Walk Through Walls - Markus Schulz Remix,'HALIENE',2020,9.38e-05,0.222,263.696,0.943,0,0.0825,8,0.353,-5.8020000000000005,0,24,0.0797,137.995,0.107,'HALIENE'Walk Through Walls - Markus Schulz Remix
MORE,'K/DA',2020,0.00257,0.66,217.088,0.787,0,0.0,1,0.32299999999999995,-4.592,0,79,0.032,142.018,0.199,'K/DA'MORE
All For Love - Giuseppe Ottaviani Remix,'Craig Connelly',2020,0.00192,0.489,230.652,0.962,0,0.7659999999999999,9,0.123,-8.582,1,24,0.0383,138.005,0.188,'Craig Connelly'All For Love - Giuseppe Ottaviani Remix
GTA (feat. 42 Dugg),'Meek Mill',2020,0.15,0.7829999999999999,150.487,0.5770000000000001,1,0.0,8,0.2,-4.664,1,71,0.17,92.544,0.277,'Meek Mill'GTA (feat. 42 Dugg)
Enigma - Extended Mix,'Sergey Rubin',2020,0.0373,0.579,321.245,0.925,0,0.848,0,0.7659999999999999,-6.104,0,14,0.0352,138.006,0.141,'Sergey Rubin'Enigma - Extended Mix
"fuck, i'm lonely (with Anne-Marie)",'Lauv',2020,0.482,0.8059999999999999,198.973,0.5579999999999999,1,0.0,9,0.0618,-6.46,1,78,0.0683,95.016,0.6779999999999999,"'Lauv'fuck, i'm lonely (with Anne-Marie)"
Embers,'Blue Wednesday',2020,0.619,0.612,198.904,0.187,0,0.902,11,0.0671,-23.287,1,15,0.535,73.155,0.234,'Blue Wednesday'Embers
B.B. King Freestyle (with Drake),'Lil Wayne',2020,0.455,0.664,222.801,0.5529999999999999,1,0.0,11,0.181,-8.316,1,73,0.415,87.009,0.722,'Lil Wayne'B.B. King Freestyle (with Drake)
comfortable,'Aso',2020,0.509,0.845,156.317,0.287,0,0.8809999999999999,3,0.122,-18.461,1,16,0.244,135.091,0.276,'Aso'comfortable
Prospect (ft. Lil Baby),'iann dior',2020,0.203,0.816,226.314,0.579,1,0.0,1,0.127,-6.097,1,72,0.0867,120.078,0.43,'iann dior'Prospect (ft. Lil Baby)
bringmesun,'Psalm Trees',2020,0.8640000000000001,0.6559999999999999,140.488,0.294,0,0.887,1,0.0822,-12.695,0,15,0.0405,82.025,0.5920000000000001,'Psalm Trees'bringmesun
seven,'Taylor Swift',2020,0.9,0.596,208.907,0.488,0,2.7e-05,4,0.091,-10.769,1,73,0.0274,94.926,0.415,'Taylor Swift'seven
Casual,'Middle School',2020,0.496,0.698,174.597,0.292,0,0.865,5,0.0864,-15.394,1,15,0.0318,104.992,0.0939,'Middle School'Casual
Brothers (feat. Luh Kel),'Bankrol Hayden',2020,0.376,0.889,131.853,0.483,1,0.0,8,0.08800000000000001,-10.332,1,72,0.227,120.995,0.7609999999999999,'Bankrol Hayden'Brothers (feat. Luh Kel)
Cloud Dance,'Blue Wednesday',2020,0.838,0.693,178.742,0.0788,0,0.866,4,0.0399,-23.18,0,15,0.0608,88.898,0.152,'Blue Wednesday'Cloud Dance
Psycho!,'MASN',2020,0.443,0.8759999999999999,197.217,0.312,1,0.0,7,0.247,-10.17,1,76,0.0521,114.973,0.377,'MASN'Psycho!
Sonar,'invention_',2020,0.485,0.448,148.937,0.414,0,0.727,9,0.116,-11.786,1,15,0.0547,72.665,0.0392,'invention_'Sonar
Stupid Love,'Lady Gaga',2020,0.00173,0.68,193.533,0.825,0,0.000122,8,0.27,-4.296,1,78,0.0702,117.987,0.784,'Lady Gaga'Stupid Love
Anywhere But Here,'Dotlights',2020,0.545,0.708,209.255,0.179,0,0.8490000000000001,11,0.12,-17.705,0,16,0.0372,133.042,0.327,'Dotlights'Anywhere But Here
"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",'Tainy',2020,0.162,0.76,157.944,0.6579999999999999,0,0.0,7,0.195,-5.275,1,83,0.275,100.202,0.565,"'Tainy'Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie"
Can’t Find the Words,'Ward Wills',2020,0.7240000000000001,0.741,192.632,0.173,0,0.873,4,0.236,-15.745,1,15,0.19,76.122,0.393,'Ward Wills'Can’t Find the Words
Control,'Playboi Carti',2020,0.0283,0.705,197.79,0.752,1,0.0,7,0.299,-6.87,1,71,0.095,142.05100000000004,0.305,'Playboi Carti'Control
Calm The Storm (FYHYM2020),'Super8 & Tab',2020,0.000118,0.534,120.25,0.94,0,0.0202,3,0.14800000000000002,-6.358,1,17,0.0579,129.81,0.0878,'Super8 & Tab'Calm The Storm (FYHYM2020)
queen of broken hearts,'blackbear',2020,0.00663,0.7170000000000001,171.172,0.7120000000000001,1,0.0,0,0.0756,-6.098,1,74,0.0765,97.019,0.825,'blackbear'queen of broken hearts
Lagoons,'Strehlow',2020,0.742,0.65,175.422,0.222,0,0.879,0,0.353,-16.714000000000002,0,15,0.0432,76.992,0.468,'Strehlow'Lagoons
Lady,'Brett Young',2020,0.417,0.408,193.416,0.523,0,9.58e-06,7,0.0877,-8.001,1,70,0.0353,169.954,0.428,'Brett Young'Lady
Fireplace,'Sleepy Fish',2020,0.912,0.75,158.833,0.246,0,0.956,3,0.09,-12.363,1,15,0.0649,68.087,0.317,'Sleepy Fish'Fireplace
Out Of Love (feat. Internet Money),'Lil Tecca',2020,0.0847,0.732,153.627,0.636,1,0.0,7,0.241,-6.162000000000001,0,73,0.0497,138.061,0.358,'Lil Tecca'Out Of Love (feat. Internet Money)
Secret (FYHYM2020) - KhoMha Remix,'Somna',2020,1.96e-05,0.435,59.5,0.953,0,0.0,8,0.547,-6.064,0,17,0.112,127.972,0.406,'Somna'Secret (FYHYM2020) - KhoMha Remix
Lord I Know,'Kid Cudi',2020,0.583,0.613,212.04,0.5720000000000001,1,0.295,0,0.102,-9.6,1,71,0.157,180.06099999999995,0.0389,'Kid Cudi'Lord I Know
Die Landstreicher: Ouvertüre,'Carl Michael Ziehrer',2020,0.94,0.344,298.44,0.284,0,0.67,3,0.147,-15.295,1,31,0.0647,140.735,0.289,'Carl Michael Ziehrer'Die Landstreicher: Ouvertüre
Baby,'Madison Beer',2020,0.0799,0.705,207.734,0.7070000000000001,0,0.0,0,0.149,-5.174,1,77,0.0534,117.974,0.452,'Madison Beer'Baby
"Radetzky-Marsch, Op. 228",'Johann Strauss I',2020,0.893,0.53,235.332,0.726,0,0.945,9,0.904,-14.734000000000002,1,31,0.194,97.93,0.191,"'Johann Strauss I'Radetzky-Marsch, Op. 228"
This Side of Paradise,'Coyote Theory',2020,0.4320000000000001,0.306,242.01,0.664,0,7.4999999999999985e-06,9,0.135,-6.07,1,74,0.0276,158.283,0.321,'Coyote Theory'This Side of Paradise
Polvo,'Nicky Jam',2020,0.0105,0.763,211.13,0.621,0,2.94e-06,11,0.106,-6.169,0,87,0.066,82.042,0.5820000000000001,'Nicky Jam'Polvo
The Darkest Light - Myon Club Mix (Mixed),'Myon',2020,0.00194,0.589,285.356,0.823,0,0.000195,7,0.0826,-5.8039999999999985,0,18,0.0576,127.532,0.189,'Myon'The Darkest Light - Myon Club Mix (Mixed)
Una Vez,'Bad Bunny',2020,0.132,0.55,232.496,0.598,1,2.58e-06,11,0.0955,-5.402,0,78,0.0831,83.836,0.5429999999999999,'Bad Bunny'Una Vez
Lucky Ones - Leaving Laurel Remix (Mixed),'Luttrell',2020,0.77,0.315,251.5,0.413,0,0.961,7,0.161,-11.075,1,19,0.0381,64.935,0.412,'Luttrell'Lucky Ones - Leaving Laurel Remix (Mixed)
Freak (feat. REI AMI),'Sub Urban',2020,0.433,0.619,194.0,0.45,0,0.0,7,0.513,-11.965,0,76,0.515,179.755,0.41,'Sub Urban'Freak (feat. REI AMI)
Stranger - Mixed,'CRi',2020,0.008140000000000001,0.5770000000000001,216.0,0.816,0,0.899,9,0.202,-7.563,1,19,0.0326,119.313,0.447,'CRi'Stranger - Mixed
"no body, no crime (feat. HAIM)",'Taylor Swift',2020,0.431,0.547,215.627,0.613,0,0.0,7,0.102,-7.577000000000001,0,73,0.0264,79.01100000000002,0.528,"'Taylor Swift'no body, no crime (feat. HAIM)"
Wherever You Go (FYHYM2020) - Eximinds Remix,'Danny Cullen',2020,1.41e-05,0.402,73.5,0.728,0,0.155,1,0.789,-6.5379999999999985,0,16,0.0344,132.07299999999998,0.15,'Danny Cullen'Wherever You Go (FYHYM2020) - Eximinds Remix
WTF Do I Know,'Miley Cyrus',2020,0.00255,0.564,171.8,0.8490000000000001,1,0.0,4,0.269,-2.619,0,75,0.248,157.905,0.634,'Miley Cyrus'WTF Do I Know
Our Song (FYHYM2020) - Orjan Nilsen Remix,'Morgan Page',2020,0.000661,0.546,75.781,0.956,0,0.79,1,0.411,-6.172999999999999,0,17,0.184,127.742,0.34,'Morgan Page'Our Song (FYHYM2020) - Orjan Nilsen Remix
I Am (feat. Flo Milli),'Yung Baby Tate',2020,0.105,0.932,182.465,0.835,1,0.0,1,0.0847,-3.905,1,73,0.156,144.02,0.926,'Yung Baby Tate'I Am (feat. Flo Milli)
Seven Cities - Tom Staar Remix,'Solarstone',2020,0.0163,0.319,205.849,0.907,0,0.838,0,0.154,-6.394,1,24,0.0356,126.005,0.069,'Solarstone'Seven Cities - Tom Staar Remix
Falling,'Trevor Daniel',2020,0.123,0.784,159.382,0.43,0,0.0,10,0.0887,-8.756,0,78,0.0364,127.087,0.236,'Trevor Daniel'Falling
Stars Collide,'Andrew Rayel',2020,1.8e-05,0.527,223.0,0.931,0,0.00618,9,0.076,-6.9220000000000015,1,24,0.067,137.931,0.228,'Andrew Rayel'Stars Collide
Not A Rapper (feat. Lil Baby & Yo Gotti),'42 Dugg',2020,0.128,0.888,107.771,0.715,1,0.0,8,0.0898,-3.377,0,69,0.274,120.106,0.557,'42 Dugg'Not A Rapper (feat. Lil Baby & Yo Gotti)
Loverboy (Remastered 2020),'The Cog is Dead',2020,0.0571,0.6970000000000001,117.081,0.8170000000000001,0,0.0,11,0.389,-4.832,0,11,0.0443,122.462,0.882,'The Cog is Dead'Loverboy (Remastered 2020)
Eenie Meenie,'Sean Kingston',2020,0.0348,0.7340000000000001,201.653,0.639,0,0.0,1,0.102,-3.241,1,68,0.0316,121.212,0.836,'Sean Kingston'Eenie Meenie
Ice Cream (with Selena Gomez),'BLACKPINK',2020,0.0374,0.785,175.813,0.7190000000000001,0,0.000108,4,0.0519,-3.886,1,77,0.354,159.953,0.887,'BLACKPINK'Ice Cream (with Selena Gomez)
Hearts on Fire,'ILLENIUM',2020,0.0088,0.365,236.318,0.765,0,2.06e-06,1,0.0959,-4.449,1,73,0.0416,179.955,0.241,'ILLENIUM'Hearts on Fire
Another,'Adam Doleac',2020,0.36,0.595,188.014,0.58,0,0.0,7,0.0992,-6.482,1,70,0.0465,74.99,0.329,'Adam Doleac'Another
"Clock, Time of Live!",'2Loop',2020,0.00743,0.58,384.0,0.892,0,0.611,2,0.0468,-7.598,0,14,0.0853,134.966,0.718,"'2Loop'Clock, Time of Live!"
Nightlight,'ILLENIUM',2020,0.0819,0.494,222.4,0.6509999999999999,0,0.0,11,0.104,-4.127,0,75,0.0384,149.97899999999996,0.162,'ILLENIUM'Nightlight
Like Me (feat. iann dior),'$NOT',2020,0.19,0.902,167.147,0.462,1,2.15e-06,7,0.094,-7.945,1,72,0.0979,103.984,0.6459999999999999,'$NOT'Like Me (feat. iann dior)
Void,'Jenka',2020,0.000343,0.609,232.534,0.97,0,0.883,8,0.28600000000000003,-2.309,1,14,0.0813,127.953,0.264,'Jenka'Void
Wonder,'Shawn Mendes',2020,0.136,0.442,172.693,0.631,0,2.29e-05,1,0.133,-5.096,0,78,0.05,139.774,0.129,'Shawn Mendes'Wonder
I Would've Stayed (Mixed),'Aurosonic',2020,0.0324,0.5529999999999999,368.64,0.941,0,0.0667,6,0.217,-3.867,1,24,0.0492,125.003,0.354,'Aurosonic'I Would've Stayed (Mixed)
Elsie's Baby Boy (flashback),'Kid Cudi',2020,0.23,0.534,219.213,0.6609999999999999,1,0.452,2,0.366,-7.83,0,71,0.0381,95.158,0.134,'Kid Cudi'Elsie's Baby Boy (flashback)
Beautiful Chains (Mixed),'Aurosonic',2020,0.00107,0.5670000000000001,429.2,0.917,0,0.481,3,0.674,-4.886,0,22,0.0585,129.00799999999998,0.175,'Aurosonic'Beautiful Chains (Mixed)
Mente Positiva,'Junior H',2020,0.27,0.5760000000000001,192.391,0.604,1,0.0,5,0.17600000000000002,-7.558,0,75,0.047,99.746,0.7340000000000001,'Junior H'Mente Positiva
Becoming (Mixed),'Aurosonic',2020,0.00353,0.545,420.0,0.904,0,0.007490000000000002,8,0.11,-5.75,0,23,0.0469,128.003,0.16899999999999998,'Aurosonic'Becoming (Mixed)
Young & Alive,'Bazzi',2020,0.326,0.716,160.465,0.563,1,0.0,3,0.119,-5.4860000000000015,1,73,0.0425,86.005,0.495,'Bazzi'Young & Alive
Book of Rhymes (feat. DJ Premier),'Eminem',2020,0.264,0.846,289.915,0.758,1,0.0,1,0.0874,-5.364,1,74,0.279,134.32399999999998,0.47,'Eminem'Book of Rhymes (feat. DJ Premier)
Somebody (FYHYM2020),'Steve Brian',2020,0.000121,0.466,72.625,0.964,0,0.00358,1,0.354,-6.294,1,16,0.0503,130.291,0.46,'Steve Brian'Somebody (FYHYM2020)
Starting Over,'Chris Stapleton',2020,0.452,0.638,240.413,0.5379999999999999,0,0.00041500000000000017,10,0.0695,-8.445,1,70,0.0315,89.124,0.318,'Chris Stapleton'Starting Over
Stay (FYHYM2020),'Bogdan Vix',2020,0.0006190000000000001,0.462,73.0,0.968,0,0.932,8,0.7390000000000001,-7.055,1,15,0.0919,137.987,0.28,'Bogdan Vix'Stay (FYHYM2020)
Already Best Friends (feat. Chris Brown),'Jack Harlow',2020,0.0891,0.873,197.031,0.575,1,0.0,10,0.108,-7.284,0,72,0.0702,103.005,0.872,'Jack Harlow'Already Best Friends (feat. Chris Brown)
Pieces (FYHYM2020),'Joel Hirsch',2020,5.22e-05,0.498,137.062,0.971,0,0.0849,6,0.399,-6.354,0,16,0.0733,134.989,0.294,'Joel Hirsch'Pieces (FYHYM2020)
I Need You Christmas,'Jonas Brothers',2020,0.637,0.359,206.067,0.4970000000000001,0,0.0,0,0.105,-6.244,1,74,0.0288,99.186,0.16899999999999998,'Jonas Brothers'I Need You Christmas
Heartcore (FYHYM2020),'Fisherman',2020,7.52e-06,0.289,58.656,0.484,0,0.0432,4,0.888,-7.113,1,16,0.034,131.95600000000002,0.21,'Fisherman'Heartcore (FYHYM2020)
4 Da Kidz,'Kid Cudi',2020,0.407,0.41,184.24,0.602,1,0.142,5,0.635,-9.545,1,70,0.0589,134.224,0.393,'Kid Cudi'4 Da Kidz
Imagination,'Montell Fish',2020,0.5579999999999999,0.442,128.0,0.221,0,0.8029999999999999,2,0.102,-15.32,0,15,0.0548,140.064,0.0361,'Montell Fish'Imagination
Amazing Grace (My Chains Are Gone),'Pentatonix',2020,0.0432,0.21600000000000005,265.4,0.428,0,0.0,4,0.102,-7.742000000000001,1,73,0.0362,128.298,0.168,'Pentatonix'Amazing Grace (My Chains Are Gone)
Such Great Heights,'Aviino',2020,0.975,0.232,207.197,0.0974,0,0.8759999999999999,6,0.12,-24.484,1,15,0.0335,79.914,0.15,'Aviino'Such Great Heights
Over Now (with The Weeknd),'Calvin Harris',2020,0.0759,0.612,210.795,0.884,1,0.00132,4,0.247,-4.113,0,78,0.0454,178.043,0.679,'Calvin Harris'Over Now (with The Weeknd)
Sundown,'Arbour',2020,0.551,0.649,168.741,0.536,0,0.889,10,0.117,-12.98,1,15,0.0369,156.072,0.187,'Arbour'Sundown
Better Off Dead,'jxdn',2020,0.151,0.684,155.674,0.672,1,0.0,10,0.116,-5.7620000000000005,0,73,0.0341,93.965,0.381,'jxdn'Better Off Dead
Back (feat. Yo Gotti),'Jeezy',2020,0.131,0.8059999999999999,188.56,0.718,1,0.0,2,0.398,-4.213,0,71,0.0898,98.526,0.586,'Jeezy'Back (feat. Yo Gotti)
400 Years,'Buju Banton',2020,0.0678,0.565,248.344,0.6920000000000001,0,0.0,10,0.3670000000000001,-5.742000000000001,0,13,0.197,174.18900000000005,0.884,'Buju Banton'400 Years
Desde Morro,'Justin Morales',2020,0.0994,0.79,146.84,0.688,0,0.0,2,0.111,-5.476,0,73,0.0319,97.486,0.816,'Justin Morales'Desde Morro
The Depths Below (Remastered 2020),'The Cog is Dead',2020,0.174,0.503,169.43,0.8740000000000001,0,0.0,0,0.189,-4.4,0,13,0.0498,160.075,0.752,'The Cog is Dead'The Depths Below (Remastered 2020)
Internet Ruined Me,'Wilbur Soot',2020,0.7240000000000001,0.726,255.6,0.371,0,0.00299,9,0.132,-14.008,1,73,0.0623,160.24,0.568,'Wilbur Soot'Internet Ruined Me
Better One (FYHYM2020),'Corti Organ',2020,3.3600000000000004e-05,0.536,72.875,0.802,0,0.904,9,0.882,-5.817,1,16,0.086,130.091,0.155,'Corti Organ'Better One (FYHYM2020)
All I Want,'Olivia Rodrigo',2020,0.0902,0.376,177.323,0.43,0,0.0,0,0.0912,-6.585,0,75,0.0328,77.59899999999998,0.129,'Olivia Rodrigo'All I Want
The Launch (FYHYM2020),'Cosmic Gate',2020,3.3e-05,0.438,74.969,0.946,0,0.978,6,0.413,-6.766,0,16,0.0622,127.984,0.194,'Cosmic Gate'The Launch (FYHYM2020)
COOLER THAN A BITCH (feat. Roddy Ricch),'Gunna',2020,0.281,0.8370000000000001,197.0,0.586,1,0.0,11,0.134,-8.521,0,72,0.0807,117.066,0.618,'Gunna'COOLER THAN A BITCH (feat. Roddy Ricch)
Stars Collide (FYHYM2020),'Andrew Rayel',2020,2.05e-06,0.46,82.0,0.887,0,0.172,9,0.608,-7.121,1,16,0.068,137.939,0.253,'Andrew Rayel'Stars Collide (FYHYM2020)
Más De La Una,'Piso 21',2020,0.518,0.605,236.731,0.8,1,0.000128,10,0.0763,-3.018,1,83,0.312,92.284,0.732,'Piso 21'Más De La Una
Manaya - Mixed,'Trance Wax',2020,0.0005639999999999999,0.624,269.999,0.894,0,0.6409999999999999,5,0.26,-5.876,1,17,0.035,127.998,0.35,'Trance Wax'Manaya - Mixed
When You Down (with Polo G feat. Lil Durk),'Lil Tecca',2020,0.235,0.514,193.013,0.634,1,0.0,1,0.13,-6.5139999999999985,1,72,0.383,76.181,0.308,'Lil Tecca'When You Down (with Polo G feat. Lil Durk)
Tower - Mixed,'Dosem',2020,0.00931,0.488,155.0,0.979,0,0.918,11,0.126,-6.734,0,18,0.0471,123.686,0.505,'Dosem'Tower - Mixed
Christmas Without You,'Ava Max',2020,0.424,0.654,169.245,0.596,0,0.0,1,0.11,-4.68,1,77,0.0458,118.078,0.382,'Ava Max'Christmas Without You
Surreal - Mixed,'gardenstate',2020,0.0007700000000000001,0.438,245.76,0.86,0,0.649,9,0.103,-7.43,0,17,0.0297,124.962,0.295,'gardenstate'Surreal - Mixed
Can I,'Kehlani',2020,0.419,0.574,167.81,0.7909999999999999,1,0.0,1,0.0982,-3.752,1,71,0.11,119.537,0.612,'Kehlani'Can I
Heat Waves,'Glass Animals',2020,0.44,0.7609999999999999,238.805,0.525,0,6.7e-06,11,0.0921,-6.9,1,76,0.0944,80.87,0.531,'Glass Animals'Heat Waves
Overtones - Mixed,'Frost',2020,0.14300000000000002,0.67,281.5,0.878,0,0.6829999999999999,1,0.155,-6.419,0,18,0.0423,122.877,0.393,'Frost'Overtones - Mixed
MAYBE,'The Kid LAROI',2020,0.00554,0.606,174.182,0.532,1,0.0,4,0.292,-4.833,0,72,0.0777,89.079,0.156,'The Kid LAROI'MAYBE
Dawn,'Maryn',2020,0.000609,0.466,187.051,0.885,0,0.617,5,0.591,-4.84,1,23,0.093,127.987,0.181,'Maryn'Dawn
Jenny (I Wanna Ruin Our Friendship),'Studio Killers',2020,0.00305,0.6679999999999999,215.28,0.7979999999999999,0,0.0144,11,0.277,-5.7010000000000005,1,78,0.0334,133.928,0.575,'Studio Killers'Jenny (I Wanna Ruin Our Friendship)
Somebody Loves You (FYHYM2020),'Aly & Fila',2020,8.39e-05,0.397,111.187,0.958,0,0.00328,1,0.383,-6.632999999999999,1,16,0.0591,138.042,0.182,'Aly & Fila'Somebody Loves You (FYHYM2020)
Do It,'Chloe x Halle',2020,0.0932,0.725,176.787,0.6679999999999999,0,2.33e-06,5,0.112,-7.286,0,73,0.055,82.96600000000002,0.5660000000000001,'Chloe x Halle'Do It
Happy New Year,'Kerst Kids',2020,0.0932,0.644,184.246,0.759,0,2.47e-05,9,0.332,-5.88,1,12,0.0339,131.986,0.2,'Kerst Kids'Happy New Year
Old Streets,'2KBABY',2020,0.512,0.6859999999999999,105.6,0.362,1,0.0,2,0.168,-12.042,1,70,0.617,126.7,0.6,'2KBABY'Old Streets
