Country,Date,Song_Title,Artist,Streams,Rank
India,2020-03-06,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","107,607",8
India,2020-03-06,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","105,553",9
India,2020-03-06,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","101,250",10
India,2020-03-07,Shayad,"Pritam, Arijit Singh","144,064",1
India,2020-03-07,Intentions (feat. Quavo),Justin Bieber,"132,890",2
India,2020-03-07,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","128,957",3
India,2020-03-07,Falling,Trevor Daniel,"126,436",4
India,2020-03-07,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"121,104",5
India,2020-03-07,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","116,066",6
India,2020-03-07,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","111,490",7
India,2020-03-07,Haan Main Galat,"Pritam, Arijit Singh, Shashwat Singh","110,271",8
India,2020-03-07,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","104,466",9
India,2020-03-07,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","102,405",10
India,2020-03-08,Shayad,"Pritam, Arijit Singh","137,337",1
India,2020-03-08,Intentions (feat. Quavo),Justin Bieber,"124,009",2
India,2020-03-08,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","122,247",3
India,2020-03-08,Falling,Trevor Daniel,"119,257",4
India,2020-03-08,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"112,974",5
India,2020-03-08,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","109,344",6
India,2020-03-08,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","106,033",7
India,2020-03-08,Haan Main Galat,"Pritam, Arijit Singh, Shashwat Singh","103,830",8
India,2020-03-08,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","98,246",9
India,2020-03-08,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","98,219",10
India,2020-03-09,Shayad,"Pritam, Arijit Singh","137,768",1
India,2020-03-09,Intentions (feat. Quavo),Justin Bieber,"125,115",2
India,2020-03-09,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","123,968",3
India,2020-03-09,Falling,Trevor Daniel,"123,261",4
India,2020-03-09,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"115,233",5
India,2020-03-09,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","110,913",6
India,2020-03-09,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","108,828",7
India,2020-03-09,Haan Main Galat,"Pritam, Arijit Singh, Shashwat Singh","106,318",8
India,2020-03-09,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","101,679",9
India,2020-03-09,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","96,604",10
India,2020-03-10,Shayad,"Pritam, Arijit Singh","121,525",1
India,2020-03-10,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","113,090",2
India,2020-03-10,Intentions (feat. Quavo),Justin Bieber,"111,198",3
India,2020-03-10,Falling,Trevor Daniel,"110,105",4
India,2020-03-10,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","101,639",5
India,2020-03-10,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","99,849",6
India,2020-03-10,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"99,495",7
India,2020-03-10,Haan Main Galat,"Pritam, Arijit Singh, Shashwat Singh","93,029",8
India,2020-03-10,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","91,536",9
India,2020-03-10,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","82,620",10
India,2020-03-11,Shayad,"Pritam, Arijit Singh","142,075",1
India,2020-03-11,Falling,Trevor Daniel,"125,182",2
India,2020-03-11,Intentions (feat. Quavo),Justin Bieber,"123,333",3
India,2020-03-11,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","115,132",4
India,2020-03-11,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"111,244",5
India,2020-03-11,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","105,617",6
India,2020-03-11,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","101,651",7
India,2020-03-11,Haan Main Galat,"Pritam, Arijit Singh, Shashwat Singh","101,005",8
India,2020-03-11,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","100,080",9
India,2020-03-11,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","95,772",10
India,2020-03-12,Shayad,"Pritam, Arijit Singh","139,762",1
India,2020-03-12,Falling,Trevor Daniel,"124,418",2
India,2020-03-12,Intentions (feat. Quavo),Justin Bieber,"122,433",3
India,2020-03-12,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","115,688",4
India,2020-03-12,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"108,191",5
India,2020-03-12,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","105,438",6
India,2020-03-12,Haan Main Galat,"Pritam, Arijit Singh, Shashwat Singh","100,952",7
India,2020-03-12,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","100,617",8
India,2020-03-12,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","99,409",9
India,2020-03-12,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","95,570",10
India,2020-03-13,Shayad,"Pritam, Arijit Singh","138,725",1
India,2020-03-13,Falling,Trevor Daniel,"128,236",2
India,2020-03-13,Intentions (feat. Quavo),Justin Bieber,"123,156",3
India,2020-03-13,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","113,546",4
India,2020-03-13,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"108,203",5
India,2020-03-13,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","107,072",6
India,2020-03-13,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","101,407",7
India,2020-03-13,Haan Main Galat,"Pritam, Arijit Singh, Shashwat Singh","100,222",8
India,2020-03-13,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","97,899",9
India,2020-03-13,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","95,451",10
India,2020-03-14,Shayad,"Pritam, Arijit Singh","135,669",1
India,2020-03-14,Falling,Trevor Daniel,"128,447",2
India,2020-03-14,Intentions (feat. Quavo),Justin Bieber,"122,189",3
India,2020-03-14,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","113,410",4
India,2020-03-14,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","106,848",5
India,2020-03-14,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"105,715",6
India,2020-03-14,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","104,593",7
India,2020-03-14,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","97,778",8
India,2020-03-14,Haan Main Galat,"Pritam, Arijit Singh, Shashwat Singh","96,818",9
India,2020-03-14,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","96,513",10
India,2020-03-15,Shayad,"Pritam, Arijit Singh","130,800",1
India,2020-03-15,Falling,Trevor Daniel,"121,974",2
India,2020-03-15,Intentions (feat. Quavo),Justin Bieber,"115,884",3
India,2020-03-15,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","108,951",4
India,2020-03-15,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","104,934",5
India,2020-03-15,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"101,363",6
India,2020-03-15,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","100,815",7
India,2020-03-15,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","95,189",8
India,2020-03-15,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","92,777",9
India,2020-03-15,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon","91,704",10
India,2020-03-16,Shayad,"Pritam, Arijit Singh","135,972",1
India,2020-03-16,Falling,Trevor Daniel,"127,048",2
India,2020-03-16,Intentions (feat. Quavo),Justin Bieber,"121,844",3
India,2020-03-16,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","113,329",4
India,2020-03-16,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"104,331",5
India,2020-03-16,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","103,854",6
India,2020-03-16,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","100,842",7
India,2020-03-16,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","97,184",8
India,2020-03-16,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","96,527",9
India,2020-03-16,Haan Main Galat,"Pritam, Arijit Singh, Shashwat Singh","94,913",10
India,2020-03-17,Shayad,"Pritam, Arijit Singh","133,313",1
India,2020-03-17,Falling,Trevor Daniel,"125,797",2
India,2020-03-17,Intentions (feat. Quavo),Justin Bieber,"120,085",3
India,2020-03-17,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","111,532",4
India,2020-03-17,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"103,485",5
India,2020-03-17,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","103,093",6
India,2020-03-17,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","101,065",7
India,2020-03-17,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","95,790",8
India,2020-03-17,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","94,409",9
India,2020-03-17,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon","92,892",10
India,2020-03-18,Shayad,"Pritam, Arijit Singh","131,757",1
India,2020-03-18,Falling,Trevor Daniel,"130,093",2
India,2020-03-18,Intentions (feat. Quavo),Justin Bieber,"125,238",3
India,2020-03-18,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","112,186",4
India,2020-03-18,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"102,998",5
India,2020-03-18,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","102,787",6
India,2020-03-18,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","100,947",7
India,2020-03-18,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","94,909",8
India,2020-03-18,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","94,557",9
India,2020-03-18,Haan Main Galat,"Pritam, Arijit Singh, Shashwat Singh","93,023",10
India,2020-03-19,Falling,Trevor Daniel,"127,253",1
India,2020-03-19,Shayad,"Pritam, Arijit Singh","126,715",2
India,2020-03-19,Intentions (feat. Quavo),Justin Bieber,"122,286",3
India,2020-03-19,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","109,398",4
India,2020-03-19,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","101,002",5
India,2020-03-19,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"100,621",6
India,2020-03-19,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","98,985",7
India,2020-03-19,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","92,120",8
India,2020-03-19,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","91,341",9
India,2020-03-19,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon","90,698",10
India,2020-03-20,Shayad,"Pritam, Arijit Singh","124,666",1
India,2020-03-20,Falling,Trevor Daniel,"123,623",2
India,2020-03-20,Blinding Lights,The Weeknd,"118,498",3
India,2020-03-20,Intentions (feat. Quavo),Justin Bieber,"117,049",4
India,2020-03-20,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","106,045",5
India,2020-03-20,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","98,007",6
India,2020-03-20,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"97,142",7
India,2020-03-20,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","95,741",8
India,2020-03-20,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","91,310",9
India,2020-03-20,Makhna,"Tanishk Bagchi, Yasser Desai, Asees Kaur","89,061",10
India,2020-03-21,Shayad,"Pritam, Arijit Singh","122,027",1
India,2020-03-21,Falling,Trevor Daniel,"120,097",2
India,2020-03-21,Intentions (feat. Quavo),Justin Bieber,"115,720",3
India,2020-03-21,Blinding Lights,The Weeknd,"111,664",4
India,2020-03-21,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","106,237",5
India,2020-03-21,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","97,841",6
India,2020-03-21,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","96,225",7
India,2020-03-21,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"94,818",8
India,2020-03-21,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","89,870",9
India,2020-03-21,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon","86,349",10
India,2020-03-22,Shayad,"Pritam, Arijit Singh","109,255",1
India,2020-03-22,Falling,Trevor Daniel,"104,639",2
India,2020-03-22,Intentions (feat. Quavo),Justin Bieber,"101,853",3
India,2020-03-22,Blinding Lights,The Weeknd,"100,758",4
India,2020-03-22,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","92,436",5
India,2020-03-22,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","85,965",6
India,2020-03-22,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","82,288",7
India,2020-03-22,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","79,511",8
India,2020-03-22,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"78,736",9
India,2020-03-22,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon","76,241",10
India,2020-03-23,Shayad,"Pritam, Arijit Singh","117,642",1
India,2020-03-23,Intentions (feat. Quavo),Justin Bieber,"115,037",2
India,2020-03-23,Falling,Trevor Daniel,"114,416",3
India,2020-03-23,Blinding Lights,The Weeknd,"106,048",4
India,2020-03-23,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","98,082",5
India,2020-03-23,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","91,501",6
India,2020-03-23,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","87,982",7
India,2020-03-23,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","85,267",8
India,2020-03-23,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"84,185",9
India,2020-03-23,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon","83,175",10
India,2020-03-24,Shayad,"Pritam, Arijit Singh","121,283",1
India,2020-03-24,Intentions (feat. Quavo),Justin Bieber,"111,656",2
India,2020-03-24,Falling,Trevor Daniel,"110,308",3
India,2020-03-24,Blinding Lights,The Weeknd,"101,829",4
India,2020-03-24,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","94,882",5
India,2020-03-24,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","88,049",6
India,2020-03-24,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","85,702",7
India,2020-03-24,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","82,847",8
India,2020-03-24,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"81,778",9
India,2020-03-24,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon","80,182",10
India,2020-03-25,Shayad,"Pritam, Arijit Singh","126,926",1
India,2020-03-25,Intentions (feat. Quavo),Justin Bieber,"113,817",2
India,2020-03-25,Falling,Trevor Daniel,"112,874",3
India,2020-03-25,Blinding Lights,The Weeknd,"103,233",4
India,2020-03-25,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","94,470",5
India,2020-03-25,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","90,363",6
India,2020-03-25,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","85,856",7
India,2020-03-25,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"84,140",8
India,2020-03-25,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","83,633",9
India,2020-03-25,Haan Main Galat,"Pritam, Arijit Singh, Shashwat Singh","82,826",10
India,2020-03-26,Shayad,"Pritam, Arijit Singh","132,869",1
India,2020-03-26,Intentions (feat. Quavo),Justin Bieber,"118,756",2
India,2020-03-26,Falling,Trevor Daniel,"114,223",3
India,2020-03-26,Blinding Lights,The Weeknd,"105,295",4
India,2020-03-26,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","99,248",5
India,2020-03-26,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","93,259",6
India,2020-03-26,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","89,522",7
India,2020-03-26,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"86,751",8
India,2020-03-26,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","86,099",9
India,2020-03-26,Haan Main Galat,"Pritam, Arijit Singh, Shashwat Singh","85,228",10
India,2020-03-27,Shayad,"Pritam, Arijit Singh","131,498",1
India,2020-03-27,Genda Phool (feat. Payal Dev),Badshah,"126,076",2
India,2020-03-27,Intentions (feat. Quavo),Justin Bieber,"119,562",3
India,2020-03-27,Falling,Trevor Daniel,"113,007",4
India,2020-03-27,Blinding Lights,The Weeknd,"104,713",5
India,2020-03-27,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","96,659",6
India,2020-03-27,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","91,046",7
India,2020-03-27,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","89,396",8
India,2020-03-27,Haan Main Galat,"Pritam, Arijit Singh, Shashwat Singh","85,447",9
India,2020-03-27,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,"85,377",10
India,2020-03-28,Genda Phool (feat. Payal Dev),Badshah,"150,436",1
India,2020-03-28,Shayad,"Pritam, Arijit Singh","128,549",2
India,2020-03-28,Intentions (feat. Quavo),Justin Bieber,"119,221",3
India,2020-03-28,Falling,Trevor Daniel,"111,793",4
India,2020-03-28,Blinding Lights,The Weeknd,"102,123",5
India,2020-03-28,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","94,918",6
India,2020-03-28,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","91,426",7
India,2020-03-28,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","89,225",8
India,2020-03-28,death bed (coffee for your head),"Powfu, beabadoobee","85,566",9
India,2020-03-28,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon","83,741",10
India,2020-03-29,Genda Phool (feat. Payal Dev),Badshah,"168,545",1
India,2020-03-29,Shayad,"Pritam, Arijit Singh","128,949",2
India,2020-03-29,Intentions (feat. Quavo),Justin Bieber,"115,348",3
India,2020-03-29,Falling,Trevor Daniel,"108,426",4
India,2020-03-29,Blinding Lights,The Weeknd,"98,997",5
India,2020-03-29,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","94,742",6
India,2020-03-29,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","93,791",7
India,2020-03-29,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","91,460",8
India,2020-03-29,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","87,734",9
India,2020-03-29,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon","84,570",10
India,2020-03-30,Genda Phool (feat. Payal Dev),Badshah,"181,970",1
India,2020-03-30,Shayad,"Pritam, Arijit Singh","135,571",2
India,2020-03-30,Intentions (feat. Quavo),Justin Bieber,"121,808",3
India,2020-03-30,Falling,Trevor Daniel,"114,313",4
India,2020-03-30,Blinding Lights,The Weeknd,"105,085",5
India,2020-03-30,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","99,938",6
India,2020-03-30,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","97,624",7
India,2020-03-30,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","95,975",8
India,2020-03-30,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","91,264",9
India,2020-03-30,death bed (coffee for your head),"Powfu, beabadoobee","90,388",10
India,2020-03-31,Genda Phool (feat. Payal Dev),Badshah,"195,248",1
India,2020-03-31,Shayad,"Pritam, Arijit Singh","135,010",2
India,2020-03-31,Intentions (feat. Quavo),Justin Bieber,"118,786",3
India,2020-03-31,Falling,Trevor Daniel,"112,477",4
India,2020-03-31,Blinding Lights,The Weeknd,"104,078",5
India,2020-03-31,Illegal Weapon 2.0,"Jasmine Sandlas, Garry Sandhu","100,383",6
India,2020-03-31,"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao","99,248",7
India,2020-03-31,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","Badshah, Neha Kakkar","96,772",8
India,2020-03-31,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli, Arijit Singh, Neha Kakkar","91,739",9
India,2020-03-31,death bed (coffee for your head),"Powfu, beabadoobee","91,264",10
Iceland,2020-03-01,Think About Things,Daði Freyr,"10,836",1
Iceland,2020-03-01,Blinding Lights,The Weeknd,"7,592",2
Iceland,2020-03-01,Gagnamagnið,Daði Freyr,"7,060",3
Iceland,2020-03-01,ESSUKAJEMEINA (Veistu Hvað Ég Meina),Herra Hnetusmjör,"7,008",4
Iceland,2020-03-01,The Box,Roddy Ricch,"4,758",5
Iceland,2020-03-01,Intentions (feat. Quavo),Justin Bieber,"4,168",6
Iceland,2020-03-01,No Time To Die,Billie Eilish,"4,138",7
Iceland,2020-03-01,Ég Er Svo Flottur,Séra Bjössi,"4,069",8
Iceland,2020-03-01,Don't Start Now,Dua Lipa,"3,526",9
Iceland,2020-03-01,everything i wanted,Billie Eilish,"3,309",10
Iceland,2020-03-02,Think About Things,Daði Freyr,"14,326",1
Iceland,2020-03-02,Blinding Lights,The Weeknd,"9,002",2
Iceland,2020-03-02,ESSUKAJEMEINA (Veistu Hvað Ég Meina),Herra Hnetusmjör,"8,104",3
Iceland,2020-03-02,Gagnamagnið,Daði Freyr,"7,383",4
Iceland,2020-03-02,The Box,Roddy Ricch,"5,548",5
Iceland,2020-03-02,Intentions (feat. Quavo),Justin Bieber,"4,858",6
Iceland,2020-03-02,Ég Er Svo Flottur,Séra Bjössi,"4,786",7
Iceland,2020-03-02,No Time To Die,Billie Eilish,"4,652",8
Iceland,2020-03-02,Don't Start Now,Dua Lipa,"4,038",9
Iceland,2020-03-02,Life Is Good (feat. Drake),Future,"3,901",10
Iceland,2020-03-03,Think About Things,Daði Freyr,"13,649",1
Iceland,2020-03-03,Blinding Lights,The Weeknd,"8,866",2
Iceland,2020-03-03,ESSUKAJEMEINA (Veistu Hvað Ég Meina),Herra Hnetusmjör,"7,427",3
Iceland,2020-03-03,Gagnamagnið,Daði Freyr,"5,987",4
Iceland,2020-03-03,The Box,Roddy Ricch,"5,465",5
Iceland,2020-03-03,Intentions (feat. Quavo),Justin Bieber,"4,810",6
Iceland,2020-03-03,Ég Er Svo Flottur,Séra Bjössi,"4,807",7
Iceland,2020-03-03,No Time To Die,Billie Eilish,"4,576",8
Iceland,2020-03-03,Don't Start Now,Dua Lipa,"4,012",9
Iceland,2020-03-03,everything i wanted,Billie Eilish,"3,880",10
Iceland,2020-03-04,Think About Things,Daði Freyr,"13,811",1
Iceland,2020-03-04,Blinding Lights,The Weeknd,"9,248",2
Iceland,2020-03-04,ESSUKAJEMEINA (Veistu Hvað Ég Meina),Herra Hnetusmjör,"7,492",3
Iceland,2020-03-04,Gagnamagnið,Daði Freyr,"5,975",4
Iceland,2020-03-04,The Box,Roddy Ricch,"5,377",5
Iceland,2020-03-04,Ég Er Svo Flottur,Séra Bjössi,"5,179",6
Iceland,2020-03-04,Intentions (feat. Quavo),Justin Bieber,"4,992",7
Iceland,2020-03-04,No Time To Die,Billie Eilish,"4,557",8
Iceland,2020-03-04,Hvert sem er,Sturla Atlas,"4,340",9
Iceland,2020-03-04,Roses - Imanbek Remix,SAINt JHN,"4,106",10
Iceland,2020-03-05,Think About Things,Daði Freyr,"13,159",1
Iceland,2020-03-05,Blinding Lights,The Weeknd,"9,687",2
Iceland,2020-03-05,ESSUKAJEMEINA (Veistu Hvað Ég Meina),Herra Hnetusmjör,"7,543",3
Iceland,2020-03-05,Ég Er Svo Flottur,Séra Bjössi,"6,003",4
Iceland,2020-03-05,Gagnamagnið,Daði Freyr,"5,750",5
Iceland,2020-03-05,The Box,Roddy Ricch,"5,524",6
Iceland,2020-03-05,Intentions (feat. Quavo),Justin Bieber,"5,067",7
Iceland,2020-03-05,Malbik,"Emmsjé Gauti, Króli","4,524",8
Iceland,2020-03-05,No Time To Die,Billie Eilish,"4,438",9
Iceland,2020-03-05,Roses - Imanbek Remix,SAINt JHN,"4,304",10
Iceland,2020-03-06,Think About Things,Daði Freyr,"14,856",1
Iceland,2020-03-06,Blinding Lights,The Weeknd,"10,516",2
